/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/envs/fine-tune-dev/bin/python
LAUNCH_FOLDER: {/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/results/torchrun/alpaca/Llama-3.1-8B-Instruct/Nodes_4-GPUs_16-Parallelism_fsdp-Precision_bf16-BS_4-GAS_4-MaxModelLength_2048/launch-1}, DATASET: {alpaca}, DATASET_PATH: {"/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"}
LAUNCH FOLDER CONTENTS: MAX_MODEL_LENGTH: 2048, GPUS_PER_NODE: {4}, MODEL_PATH: {/leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct}, PARALLELISM: {fsdp}, PRECISION: {bf16} BATCH_SIZE: {4}, GRAD_ACCUM: {4}
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct

Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct


Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct


Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Tokenizer LoadedTokenizer LoadedTokenizer Loaded
Tokenizer Loaded


📂 Dataset input type: single dataset📂 Dataset input type: single dataset
📂 Dataset input type: single dataset📂 Dataset input type: single dataset

  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"

  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"


Tokenizer Loaded
Tokenizer LoadedTokenizer LoadedTokenizer Loaded


📂 Dataset input type: single dataset📂 Dataset input type: single dataset
📂 Dataset input type: single dataset📂 Dataset input type: single dataset


  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"


  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"
Tokenizer LoadedTokenizer LoadedTokenizer Loaded


Tokenizer Loaded
📂 Dataset input type: single dataset📂 Dataset input type: single dataset📂 Dataset input type: single dataset📂 Dataset input type: single dataset



  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"



Tokenizer LoadedTokenizer Loaded

Tokenizer LoadedTokenizer Loaded

📂 Dataset input type: single dataset
📂 Dataset input type: single dataset📂 Dataset input type: single dataset📂 Dataset input type: single dataset
  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"


  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"


[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-06 11:28:30,363] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
{'loss': 1.5158, 'grad_norm': 1.2353571653366089, 'learning_rate': 1.9979395604395606e-05, 'epoch': 0.0}
{'loss': 0.6385, 'grad_norm': 0.9743268489837646, 'learning_rate': 1.9956501831501833e-05, 'epoch': 0.01}
{'loss': 0.6233, 'grad_norm': 0.8183349370956421, 'learning_rate': 1.993360805860806e-05, 'epoch': 0.01}
{'loss': 0.6002, 'grad_norm': 0.7301321625709534, 'learning_rate': 1.9910714285714287e-05, 'epoch': 0.01}
{'loss': 0.6126, 'grad_norm': 0.9216193556785583, 'learning_rate': 1.9887820512820513e-05, 'epoch': 0.02}
{'loss': 0.5879, 'grad_norm': 0.7714572548866272, 'learning_rate': 1.9864926739926744e-05, 'epoch': 0.02}
{'loss': 0.5669, 'grad_norm': 0.8699546456336975, 'learning_rate': 1.984203296703297e-05, 'epoch': 0.02}
{'loss': 0.5717, 'grad_norm': 0.9165382385253906, 'learning_rate': 1.9819139194139197e-05, 'epoch': 0.03}
{'loss': 0.5658, 'grad_norm': 0.8970851302146912, 'learning_rate': 1.9796245421245424e-05, 'epoch': 0.03}
{'loss': 0.5469, 'grad_norm': 0.7891747951507568, 'learning_rate': 1.977335164835165e-05, 'epoch': 0.03}
{'loss': 0.5397, 'grad_norm': 0.8361253142356873, 'learning_rate': 1.9750457875457878e-05, 'epoch': 0.04}
{'loss': 0.525, 'grad_norm': 1.1772994995117188, 'learning_rate': 1.9727564102564105e-05, 'epoch': 0.04}
{'loss': 0.5281, 'grad_norm': 0.8339554071426392, 'learning_rate': 1.970467032967033e-05, 'epoch': 0.04}
{'loss': 0.5103, 'grad_norm': 0.829352617263794, 'learning_rate': 1.968177655677656e-05, 'epoch': 0.05}
{'loss': 0.5031, 'grad_norm': 0.7704486846923828, 'learning_rate': 1.9658882783882785e-05, 'epoch': 0.05}
{'loss': 0.4932, 'grad_norm': 1.06330144405365, 'learning_rate': 1.9635989010989012e-05, 'epoch': 0.05}
{'loss': 0.4842, 'grad_norm': 0.9398078322410583, 'learning_rate': 1.961309523809524e-05, 'epoch': 0.06}
{'loss': 0.4741, 'grad_norm': 0.7906051278114319, 'learning_rate': 1.9590201465201466e-05, 'epoch': 0.06}
{'loss': 0.4773, 'grad_norm': 0.8127853274345398, 'learning_rate': 1.9567307692307693e-05, 'epoch': 0.07}
{'loss': 0.4539, 'grad_norm': 0.8267974853515625, 'learning_rate': 1.954441391941392e-05, 'epoch': 0.07}
{'loss': 0.451, 'grad_norm': 1.0284558534622192, 'learning_rate': 1.9521520146520146e-05, 'epoch': 0.07}
{'loss': 0.4411, 'grad_norm': 0.8887420892715454, 'learning_rate': 1.9498626373626376e-05, 'epoch': 0.08}
{'loss': 0.4413, 'grad_norm': 0.8849790692329407, 'learning_rate': 1.9475732600732603e-05, 'epoch': 0.08}
{'loss': 0.4323, 'grad_norm': 0.847678005695343, 'learning_rate': 1.945283882783883e-05, 'epoch': 0.08}
{'loss': 0.4246, 'grad_norm': 0.9586838483810425, 'learning_rate': 1.9429945054945057e-05, 'epoch': 0.09}
{'loss': 0.4231, 'grad_norm': 0.8293123841285706, 'learning_rate': 1.9407051282051284e-05, 'epoch': 0.09}
{'loss': 0.4125, 'grad_norm': 0.8980351090431213, 'learning_rate': 1.938415750915751e-05, 'epoch': 0.09}
{'loss': 0.4062, 'grad_norm': 0.841755747795105, 'learning_rate': 1.9361263736263737e-05, 'epoch': 0.1}
{'loss': 0.3896, 'grad_norm': 0.8481076955795288, 'learning_rate': 1.9338369963369964e-05, 'epoch': 0.1}
{'loss': 0.3917, 'grad_norm': 0.9144979119300842, 'learning_rate': 1.931547619047619e-05, 'epoch': 0.1}
{'loss': 0.3926, 'grad_norm': 0.8820077776908875, 'learning_rate': 1.9292582417582418e-05, 'epoch': 0.11}
{'loss': 0.3738, 'grad_norm': 0.8393232822418213, 'learning_rate': 1.9269688644688648e-05, 'epoch': 0.11}
{'loss': 0.3676, 'grad_norm': 0.7700314521789551, 'learning_rate': 1.9246794871794875e-05, 'epoch': 0.11}
{'loss': 0.3452, 'grad_norm': 0.8075262904167175, 'learning_rate': 1.9223901098901102e-05, 'epoch': 0.12}
{'loss': 0.357, 'grad_norm': 1.0138490200042725, 'learning_rate': 1.920100732600733e-05, 'epoch': 0.12}
{'loss': 0.3492, 'grad_norm': 0.8518999814987183, 'learning_rate': 1.9178113553113556e-05, 'epoch': 0.12}
{'loss': 0.3428, 'grad_norm': 0.8649857044219971, 'learning_rate': 1.9155219780219782e-05, 'epoch': 0.13}
{'loss': 0.3257, 'grad_norm': 0.9317242503166199, 'learning_rate': 1.913232600732601e-05, 'epoch': 0.13}
{'loss': 0.331, 'grad_norm': 0.8696598410606384, 'learning_rate': 1.9109432234432236e-05, 'epoch': 0.13}
{'loss': 0.3135, 'grad_norm': 0.8614714741706848, 'learning_rate': 1.9086538461538463e-05, 'epoch': 0.14}
{'loss': 0.3084, 'grad_norm': 0.8178029656410217, 'learning_rate': 1.906364468864469e-05, 'epoch': 0.14}
{'loss': 0.3057, 'grad_norm': 0.7970268726348877, 'learning_rate': 1.9040750915750917e-05, 'epoch': 0.14}
{'loss': 0.2972, 'grad_norm': 0.8167031407356262, 'learning_rate': 1.9017857142857143e-05, 'epoch': 0.15}
{'loss': 0.2937, 'grad_norm': 0.9207847714424133, 'learning_rate': 1.899496336996337e-05, 'epoch': 0.15}
{'loss': 0.2977, 'grad_norm': 1.0252121686935425, 'learning_rate': 1.8972069597069597e-05, 'epoch': 0.15}
{'loss': 0.2773, 'grad_norm': 0.8571840524673462, 'learning_rate': 1.8949175824175824e-05, 'epoch': 0.16}
{'loss': 0.2735, 'grad_norm': 0.8821325302124023, 'learning_rate': 1.892628205128205e-05, 'epoch': 0.16}
{'loss': 0.2732, 'grad_norm': 0.929681122303009, 'learning_rate': 1.890338827838828e-05, 'epoch': 0.16}
{'loss': 0.2715, 'grad_norm': 0.8354691863059998, 'learning_rate': 1.8880494505494508e-05, 'epoch': 0.17}
{'loss': 0.2627, 'grad_norm': 0.9290440678596497, 'learning_rate': 1.8857600732600735e-05, 'epoch': 0.17}
{'loss': 0.2556, 'grad_norm': 0.9808810353279114, 'learning_rate': 1.883470695970696e-05, 'epoch': 0.18}
{'loss': 0.2395, 'grad_norm': 0.875926673412323, 'learning_rate': 1.8811813186813188e-05, 'epoch': 0.18}
{'loss': 0.2418, 'grad_norm': 0.9419193267822266, 'learning_rate': 1.8788919413919415e-05, 'epoch': 0.18}
{'loss': 0.2463, 'grad_norm': 0.804479718208313, 'learning_rate': 1.8766025641025642e-05, 'epoch': 0.19}
{'loss': 0.2255, 'grad_norm': 1.0269728899002075, 'learning_rate': 1.874313186813187e-05, 'epoch': 0.19}
{'loss': 0.2292, 'grad_norm': 0.810816764831543, 'learning_rate': 1.8720238095238096e-05, 'epoch': 0.19}
{'loss': 0.2242, 'grad_norm': 0.8423128724098206, 'learning_rate': 1.8697344322344322e-05, 'epoch': 0.2}
{'loss': 0.2179, 'grad_norm': 0.7968920469284058, 'learning_rate': 1.8674450549450553e-05, 'epoch': 0.2}
{'loss': 0.2163, 'grad_norm': 0.8603559732437134, 'learning_rate': 1.865155677655678e-05, 'epoch': 0.2}
{'loss': 0.2134, 'grad_norm': 0.9435259699821472, 'learning_rate': 1.8628663003663006e-05, 'epoch': 0.21}
{'loss': 0.2114, 'grad_norm': 0.9110145568847656, 'learning_rate': 1.8605769230769233e-05, 'epoch': 0.21}
{'loss': 0.205, 'grad_norm': 0.7969373464584351, 'learning_rate': 1.858287545787546e-05, 'epoch': 0.21}
