/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/envs/fine-tune-dev/bin/python
LAUNCH_FOLDER: {/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/results/accelerate/alpaca/Llama-3.1-8B-Instruct/Nodes_4-GPUs_16-Parallelism_fsdp-Precision_bf16-BS_4-GAS_4-MaxModelLength_2048/launch-1}, DATASET: {alpaca}, DATASET_PATH: {"/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"}
LAUNCH FOLDER CONTENTS: MAX_MODEL_LENGTH: 2048, GPUS_PER_NODE: {4}, MODEL_PATH: {/leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct}, PARALLELISM: {fsdp}, PRECISION: {bf16} BATCH_SIZE: {4}, GRAD_ACCUM: {4}
NODE_RANK: {0}
NNODES: {4}
NUM_PROCS: {16}
MASTER_ADDR: {lrdn1402}
MASTER_PORT: {29500}
train_command: {accelerate launch     --multi-gpu     --machine_rank 0     --rdzv_backend c10d     --main_process_ip lrdn1402     --main_process_port 29500     --num_processes 16     --num_machines 4       finetune-fsdp.py         --minerva_dir /leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5         --model /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct         --data '"/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"'         --output_dir /leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/results/accelerate/alpaca/Llama-3.1-8B-Instruct/Nodes_4-GPUs_16-Parallelism_fsdp-Precision_bf16-BS_4-GAS_4-MaxModelLength_2048/launch-1/output/40940873         --batch_size 4         --max_length 2048         --epochs 3                  --precision bf16         --lr 0.00002         --gradient_accumulation_steps 4         --dataloader_num_workers 2         --dataset 'alpaca'}
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct


Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct

Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct

Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-InstructLoading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct

Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Loading tokenizer... /leonardo_work/cin_staff/dgentile/models_registry/Llama-3.1-8B-Instruct
Tokenizer LoadedTokenizer LoadedTokenizer Loaded


Tokenizer Loaded
📂 Dataset input type: single dataset
📂 Dataset input type: single dataset📂 Dataset input type: single dataset  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"


  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"

📂 Dataset input type: single dataset
  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"
Tokenizer LoadedTokenizer LoadedTokenizer Loaded


Tokenizer Loaded
📂 Dataset input type: single dataset📂 Dataset input type: single dataset
📂 Dataset input type: single dataset
📂 Dataset input type: single dataset
  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"
  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"
  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"


Tokenizer LoadedTokenizer LoadedTokenizer LoadedTokenizer Loaded



📂 Dataset input type: single dataset📂 Dataset input type: single dataset📂 Dataset input type: single dataset📂 Dataset input type: single dataset



  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"

  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"

Tokenizer LoadedTokenizer LoadedTokenizer Loaded


Tokenizer Loaded
📂 Dataset input type: single dataset📂 Dataset input type: single dataset

  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"📂 Dataset input type: single dataset


  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"
📂 Dataset input type: single dataset
  Train path: "/leonardo_work/cin_staff/dgentile/minerva-benchmarks/training/training_MN5/datasets/alpaca-cleaned/alpaca_data_cleaned.json"
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
[2026-05-11 12:56:57,688] [INFO] [real_accelerator.py:219:get_accelerator] Setting ds_accelerator to cuda (auto detect)
{'loss': 1.5114, 'grad_norm': 1.159078598022461, 'learning_rate': 1.9979395604395606e-05, 'epoch': 0.0}
{'loss': 0.6285, 'grad_norm': 0.8241961598396301, 'learning_rate': 1.9956501831501833e-05, 'epoch': 0.01}
{'loss': 0.6147, 'grad_norm': 0.8381240367889404, 'learning_rate': 1.993360805860806e-05, 'epoch': 0.01}
{'loss': 0.6121, 'grad_norm': 0.8769258856773376, 'learning_rate': 1.9910714285714287e-05, 'epoch': 0.01}
{'loss': 0.5917, 'grad_norm': 0.8042742013931274, 'learning_rate': 1.9887820512820513e-05, 'epoch': 0.02}
{'loss': 0.5883, 'grad_norm': 0.8725730180740356, 'learning_rate': 1.9864926739926744e-05, 'epoch': 0.02}
{'loss': 0.5761, 'grad_norm': 0.834291398525238, 'learning_rate': 1.984203296703297e-05, 'epoch': 0.02}
{'loss': 0.5653, 'grad_norm': 0.9737612009048462, 'learning_rate': 1.9819139194139197e-05, 'epoch': 0.03}
{'loss': 0.5608, 'grad_norm': 1.0865551233291626, 'learning_rate': 1.9796245421245424e-05, 'epoch': 0.03}
{'loss': 0.5434, 'grad_norm': 0.8158652782440186, 'learning_rate': 1.977335164835165e-05, 'epoch': 0.03}
{'loss': 0.5404, 'grad_norm': 0.7420969605445862, 'learning_rate': 1.9750457875457878e-05, 'epoch': 0.04}
{'loss': 0.5173, 'grad_norm': 0.8370348811149597, 'learning_rate': 1.9727564102564105e-05, 'epoch': 0.04}
{'loss': 0.5293, 'grad_norm': 0.8137763142585754, 'learning_rate': 1.970467032967033e-05, 'epoch': 0.04}
{'loss': 0.5169, 'grad_norm': 0.8963266015052795, 'learning_rate': 1.968177655677656e-05, 'epoch': 0.05}
{'loss': 0.512, 'grad_norm': 0.9168514609336853, 'learning_rate': 1.9658882783882785e-05, 'epoch': 0.05}
{'loss': 0.4954, 'grad_norm': 0.8834238648414612, 'learning_rate': 1.9635989010989012e-05, 'epoch': 0.05}
{'loss': 0.4942, 'grad_norm': 0.7876496315002441, 'learning_rate': 1.961309523809524e-05, 'epoch': 0.06}
{'loss': 0.4893, 'grad_norm': 0.7518004179000854, 'learning_rate': 1.9590201465201466e-05, 'epoch': 0.06}
{'loss': 0.4663, 'grad_norm': 0.966933012008667, 'learning_rate': 1.9567307692307693e-05, 'epoch': 0.07}
{'loss': 0.4543, 'grad_norm': 0.8449339866638184, 'learning_rate': 1.954441391941392e-05, 'epoch': 0.07}
{'loss': 0.4436, 'grad_norm': 0.8625549077987671, 'learning_rate': 1.9521520146520146e-05, 'epoch': 0.07}
{'loss': 0.443, 'grad_norm': 0.8521683216094971, 'learning_rate': 1.9498626373626376e-05, 'epoch': 0.08}
{'loss': 0.4522, 'grad_norm': 0.8981147408485413, 'learning_rate': 1.9475732600732603e-05, 'epoch': 0.08}
{'loss': 0.4313, 'grad_norm': 0.8827015161514282, 'learning_rate': 1.945283882783883e-05, 'epoch': 0.08}
{'loss': 0.4207, 'grad_norm': 1.0242706537246704, 'learning_rate': 1.9429945054945057e-05, 'epoch': 0.09}
{'loss': 0.4194, 'grad_norm': 0.8183978199958801, 'learning_rate': 1.9407051282051284e-05, 'epoch': 0.09}
{'loss': 0.4053, 'grad_norm': 1.1556904315948486, 'learning_rate': 1.938415750915751e-05, 'epoch': 0.09}
{'loss': 0.3828, 'grad_norm': 0.8356732726097107, 'learning_rate': 1.9361263736263737e-05, 'epoch': 0.1}
{'loss': 0.4024, 'grad_norm': 0.7953850626945496, 'learning_rate': 1.9338369963369964e-05, 'epoch': 0.1}
{'loss': 0.3932, 'grad_norm': 0.8592649698257446, 'learning_rate': 1.931547619047619e-05, 'epoch': 0.1}
{'loss': 0.373, 'grad_norm': 1.0003125667572021, 'learning_rate': 1.9292582417582418e-05, 'epoch': 0.11}
{'loss': 0.3708, 'grad_norm': 0.8372614979743958, 'learning_rate': 1.9269688644688648e-05, 'epoch': 0.11}
{'loss': 0.3598, 'grad_norm': 0.9157266020774841, 'learning_rate': 1.9246794871794875e-05, 'epoch': 0.11}
{'loss': 0.351, 'grad_norm': 0.9711929559707642, 'learning_rate': 1.9223901098901102e-05, 'epoch': 0.12}
{'loss': 0.3593, 'grad_norm': 0.8783054947853088, 'learning_rate': 1.920100732600733e-05, 'epoch': 0.12}
{'loss': 0.3398, 'grad_norm': 0.8551230430603027, 'learning_rate': 1.9178113553113556e-05, 'epoch': 0.12}
{'loss': 0.3328, 'grad_norm': 0.9041315317153931, 'learning_rate': 1.9155219780219782e-05, 'epoch': 0.13}
{'loss': 0.3282, 'grad_norm': 0.9793580174446106, 'learning_rate': 1.913232600732601e-05, 'epoch': 0.13}
{'loss': 0.3301, 'grad_norm': 0.8826444149017334, 'learning_rate': 1.9109432234432236e-05, 'epoch': 0.13}
{'loss': 0.322, 'grad_norm': 0.7584235668182373, 'learning_rate': 1.9086538461538463e-05, 'epoch': 0.14}
{'loss': 0.317, 'grad_norm': 0.9742879867553711, 'learning_rate': 1.906364468864469e-05, 'epoch': 0.14}
{'loss': 0.2985, 'grad_norm': 0.8406506776809692, 'learning_rate': 1.9040750915750917e-05, 'epoch': 0.14}
{'loss': 0.302, 'grad_norm': 0.8514811396598816, 'learning_rate': 1.9017857142857143e-05, 'epoch': 0.15}
{'loss': 0.2984, 'grad_norm': 0.9154331684112549, 'learning_rate': 1.899496336996337e-05, 'epoch': 0.15}
{'loss': 0.2913, 'grad_norm': 0.7972783446311951, 'learning_rate': 1.8972069597069597e-05, 'epoch': 0.15}
{'loss': 0.271, 'grad_norm': 0.9752556681632996, 'learning_rate': 1.8949175824175824e-05, 'epoch': 0.16}
{'loss': 0.2818, 'grad_norm': 0.8725652694702148, 'learning_rate': 1.892628205128205e-05, 'epoch': 0.16}
{'loss': 0.2702, 'grad_norm': 0.8864752054214478, 'learning_rate': 1.890338827838828e-05, 'epoch': 0.16}
{'loss': 0.2745, 'grad_norm': 0.8721659183502197, 'learning_rate': 1.8880494505494508e-05, 'epoch': 0.17}
{'loss': 0.2594, 'grad_norm': 0.8730383515357971, 'learning_rate': 1.8857600732600735e-05, 'epoch': 0.17}
{'loss': 0.2583, 'grad_norm': 0.8734540343284607, 'learning_rate': 1.883470695970696e-05, 'epoch': 0.18}
{'loss': 0.2564, 'grad_norm': 0.9878445863723755, 'learning_rate': 1.8811813186813188e-05, 'epoch': 0.18}
{'loss': 0.2365, 'grad_norm': 0.9103788733482361, 'learning_rate': 1.8788919413919415e-05, 'epoch': 0.18}
{'loss': 0.2332, 'grad_norm': 0.8293576836585999, 'learning_rate': 1.8766025641025642e-05, 'epoch': 0.19}
{'loss': 0.2334, 'grad_norm': 0.8279330134391785, 'learning_rate': 1.874313186813187e-05, 'epoch': 0.19}
{'loss': 0.2347, 'grad_norm': 0.8553565740585327, 'learning_rate': 1.8720238095238096e-05, 'epoch': 0.19}
{'loss': 0.2271, 'grad_norm': 0.823253333568573, 'learning_rate': 1.8697344322344322e-05, 'epoch': 0.2}
{'loss': 0.2111, 'grad_norm': 0.9042655825614929, 'learning_rate': 1.8674450549450553e-05, 'epoch': 0.2}
{'loss': 0.2136, 'grad_norm': 0.83198082447052, 'learning_rate': 1.865155677655678e-05, 'epoch': 0.2}
{'loss': 0.2057, 'grad_norm': 0.7886255979537964, 'learning_rate': 1.8628663003663006e-05, 'epoch': 0.21}
{'loss': 0.1978, 'grad_norm': 0.8575811386108398, 'learning_rate': 1.8605769230769233e-05, 'epoch': 0.21}
{'loss': 0.1956, 'grad_norm': 0.8955516815185547, 'learning_rate': 1.858287545787546e-05, 'epoch': 0.21}
{'loss': 0.1953, 'grad_norm': 0.8336340188980103, 'learning_rate': 1.8559981684981687e-05, 'epoch': 0.22}
{'loss': 0.1861, 'grad_norm': 0.7986850142478943, 'learning_rate': 1.8537087912087914e-05, 'epoch': 0.22}
{'loss': 0.1832, 'grad_norm': 0.7788519859313965, 'learning_rate': 1.851419413919414e-05, 'epoch': 0.22}
{'loss': 0.1862, 'grad_norm': 0.7904043793678284, 'learning_rate': 1.8491300366300367e-05, 'epoch': 0.23}
{'loss': 0.1837, 'grad_norm': 0.8280693888664246, 'learning_rate': 1.8468406593406598e-05, 'epoch': 0.23}
{'loss': 0.1809, 'grad_norm': 0.911504328250885, 'learning_rate': 1.8445512820512824e-05, 'epoch': 0.23}
{'loss': 0.1752, 'grad_norm': 0.9959319829940796, 'learning_rate': 1.8422619047619048e-05, 'epoch': 0.24}
{'loss': 0.174, 'grad_norm': 0.8057136535644531, 'learning_rate': 1.8399725274725275e-05, 'epoch': 0.24}
{'loss': 0.1705, 'grad_norm': 0.8207322359085083, 'learning_rate': 1.83768315018315e-05, 'epoch': 0.24}
